17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
17,Self-emp-not-inc~Private,5~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
18,Private,3~7,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
19,Private,4~5,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
19,Private,4~5,Never-married,Adm-clerical~Exec-managerial~Handlers-cleaners,White,Male,United-States,<=50K
19,Private,6,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
19,Private,6,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
19,Private,6,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
19,Private,7,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
19,Private,7,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
19,Private,7,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
